Label,Parent,Geometry/Area,Geometry/Perimeter,Lobeyness/Circularity,CellCenters(x),CellCenters(y)
257,0,7553,426.218,1.91396602798454,589.755726201509,1201.80868529061
258,0,5816,427.284,2.49803776298839,590.586829436039,1254.00997248968
259,0,3367,246.12,1.43166310303244,545.504306504307,232.010692010692
260,0,3676,281.812,1.71922848241108,559.066648531012,538.485038084875
261,0,1153,153.271,1.62136506250962,546.425845620121,428.535993061578
263,0,3561,265.1,1.57049883209234,572.987363100253,157.371244032575
264,0,3585,318.237,2.24803112241017,585.818967921897,68.3054393305439
265,0,4068,332.783,2.16636413326927,598.301130776794,444.630039331367
266,0,564,89.467,1.12937139004676,537.920212765957,445.700354609929
267,0,2972,270.864,1.96446323858959,586.627860026918,693.400403768506
268,0,1479,144.992,1.13112354605309,555.137254901961,98.0169033130494
269,0,794,100.598,1.01425773082935,542.309823677582,783.11838790932
271,0,4806,358.155,2.12397013792255,622.148564294632,258.639409071993
272,0,4558,294.963,1.51897595305481,600.623957876262,762.447564721369
273,0,32730,1444.748,5.07490988075886,863.029789184235,346.390498014054
275,0,3776,314.234,2.08096366803149,620.902277542373,963.813824152542
276,0,5657,356.178,1.78458870171711,639.513169524483,565.634081668729
277,0,6754,481.394,2.73042609379856,658.860527095055,657.517026946994
278,0,663,95.016,1.083602739951,578.429864253394,371.538461538462
279,0,5111,369.751,2.12864367904833,645.07650166308,103.97162981804
280,0,4555,355.262,2.20495264881471,646.037321624588,826.553896816685
281,0,3954,330.259,2.19514288378253,640.873039959535,927.547293879616
282,0,1174,132.629,1.19233702294893,593.827938671209,90.1575809199319
283,0,6500,419.338,2.15280760225805,675.51,178.490307692308
284,0,666,96.488,1.1124039330913,598.117117117117,233.995495495496
286,0,2859,245.815,1.68187123125338,634.976915005247,1004.97831409584
287,0,2397,246.549,2.01803452836396,648.578222778473,892.098039215686
289,0,1173,134.249,1.22268403818675,613.009377664109,907.021312872975
290,0,2814,225.164,1.43371871170198,635.849680170576,216.23631840796
291,0,5420,423.625,2.63483857551192,677.142435424354,332.069003690037
292,0,3560,292.638,1.9142628805349,658.860112359551,138.682584269663
293,0,730,102.111,1.13661225575857,612.164383561644,992.432876712329
294,0,7585,482.033,2.43774398215233,694.573895847067,1106.31443638761
295,0,5501,347.528,1.74714155396389,665.520996182512,1153.72750409017
296,0,8496,583.895,3.19333988133309,725.039548022599,791.302377589454
298,0,7185,514.965,2.93710037862312,725.787334725122,43.362282533055
299,0,7168,455.857,2.30700956684274,711.369280133929,519.965122767857
300,0,594,134.248,2.41445624660047,981.988215488215,1276.09427609428
301,0,2027,216.149,1.83418377988932,666.568820917612,690.240749876665
302,0,8728,574.644,3.01073929862036,754.400435380385,417.098189734189
305,0,3915,355.035,2.56212731781057,709.867688378033,14.0625798212005
306,0,632,91.742,1.05976473802292,650.846518987342,840.857594936709
307,0,4805,349.727,2.02560643920823,716.327991675338,860.296774193548
308,0,4016,341.102,2.30549913445941,708.815986055777,1256.95791832669
310,0,914,115.403,1.15951971677279,664.759299781182,312.381838074398
311,0,4651,314.175,1.68883431213228,723.639217372608,232.854439905397
312,0,6969,440.723,2.21794668664715,741.572535514421,1217.38398622471
313,0,3121,237.679,1.44038301142216,705.12143543736,967.316244793335
314,0,4750,371.43,2.31126893957931,729.818315789474,1006.60694736842
316,0,735,97.448,1.02813148095193,689.50612244898,304.114285714286
317,0,4471,327.174,1.90521079449255,753.911876537687,689.174681279356
318,0,6135,423.862,2.33036814443153,769.613854930725,87.7675631621842
319,0,3338,284.8,1.93367629648359,750.846914319952,1175.51767525464
320,0,160,71.197,2.52112014108901,702,1275.86875
323,0,5191,342.608,1.79942647680089,757.37295318821,274.048545559622
324,0,10402,762.688,4.45007277347525,856.234858681023,815.886079600077
325,0,4087,373.805,2.72066901538895,777.147785661855,897.331539026181
326,0,4641,317.409,1.72749596333041,762.301012712777,566.685628097393
327,0,2548,210.004,1.37735486130366,736.030612244898,920.557299843014
329,0,3186,294.534,2.16678208160222,780.578154425612,201.393910860013
330,0,3408,251.595,1.47806850124902,762.725938967136,121.62353286385
331,0,2429,209.558,1.4387028735824,765.401399752985,960.233841086867
333,0,1689,153.933,1.1164106049166,750.15748963884,1145.29307282416
334,0,8308,557.183,2.9736466607045,871.823663938373,1256.22977852672
335,0,3874,333.941,2.29070944385141,800.622354155911,439.57150232318
336,0,609,90.98,1.08159509311421,750.325123152709,978.15763546798
337,0,4008,298.834,1.77305594562641,798.004740518962,305.64496007984
339,0,611,88.011,1.0088412623005,757.306055646481,182.798690671031
340,0,10627,779.964,4.55542154144019,918.662275336407,1200.81161193187
341,0,1973,183.467,1.3576223214217,777.294982260517,165.44602128738
343,0,3241,275.208,1.85965855947142,810.491206417772,936.988583770441
344,0,2315,197.723,1.34385843990425,806.802159827214,532.748164146868
345,0,5958,396.502,2.09981194381296,857.187982544478,662.045652903659
347,0,836,105.205,1.05355356242508,781.885167464115,1140.65669856459
348,0,737,106.412,1.22265480700584,793.322930800543,55.1641791044776
349,0,3993,270.823,1.46171234553801,822.91409967443,1092.6148259454
350,0,6510,527.302,3.39881858657159,902.240399385561,470.415514592934
352,0,2633,220.575,1.47045538679321,824.772502848462,159.472464868971
353,0,81924,3021.683,8.86904359348945,1374.65793906548,135.185269273961
354,0,5513,440.377,2.79931261083294,867.126791220751,881.523489932886
355,0,5836,557.44,4.23712338404903,930.340130226182,437.557230980123
