Label,centerX,centerY,perimeter,area,ch_perimeter,ch_area,pconvexity,aconvexity
375,1856.1659475276497,1583.8042453999901,921.5777772109134,20163,631.9275399322365,29437.000000000004,0.6857017991956341,0.684954309202704
376,1836.6833000153774,294.8282331231739,627.1686142824235,13006,506.7742134763221,17275.5,0.8080350354523863,0.7528580938323058
377,1816.8459929546455,1039.0999559665345,528.6589462905455,9084,432.5214132255981,12411.0,0.8181482906143592,0.7319313512206913
378,1871.06800251344,1999.8167981568108,1365.0062761231593,28646,814.6284497453778,46900.5,0.5967946550832394,0.6107824010405006
379,1905.3931950683361,2234.108350058938,1611.415439051649,31389,895.2012628146821,54388.49999999999,0.5555372259195471,0.5771256791417304
380,2035.9482954439666,1394.8920665065446,2435.2531008923847,53709,1336.0470584729135,103981.99999999999,0.5486275976748891,0.5165220903617934
381,1800.755980861244,21.911749069643808,170.5685424949238,1881,168.41287677832233,1938.5000000000005,0.9873618799511895,0.9703378901212275
382,1807.9317687961757,624.5171664493698,200.02438661763952,2301,192.27082833546464,2526.5,0.9612369350893382,0.9107460914308332
383,1794.2492307692307,1085.8964102564103,123.01219330881976,975,121.63487367507913,1025.0,0.9888033893495185,0.9512195121951219
384,1887.8249534450651,542.2151210428306,736.7077195258245,13425,562.0145829870809,18129.0,0.7628732102180451,0.7405262286943571
385,1846.1590106007068,662.4156020657788,287.1370849898476,3679,259.6975808895604,4213.999999999999,0.9044376169617471,0.8730422401518749
386,1811.2785445420327,555.4629861982434,117.98275605729691,797,114.08236506593423,881.9999999999999,0.9669410079768902,0.9036281179138324
387,1874.0163401643044,1110.4858716258914,599.5706345359769,11077,476.33025098347906,15646.499999999998,0.7944522689176119,0.7079538554948391
388,1928.7768133688685,1830.3064899517396,1433.4204896855322,27766,805.8912286755626,43449.50000000002,0.5622155079228436,0.6390407254398781
389,1986.8178190604979,482.0617615110067,2061.4713549618646,45109,1157.6166915818826,78270.49999999999,0.5615487640881129,0.5763218581713418
390,1830.0236111111112,341.2972222222222,105.84062043356596,720,104.66057041069784,771.5,0.9888506887239119,0.933246921581335
391,1959.9535834031853,1153.4499685666387,988.1635636485403,19088,677.6460781324864,30769.99999999999,0.6857630690514961,0.6203444913877155
392,1895.9401110523534,384.42966684294026,452.8599564173221,7564,403.38663400652746,9471.999999999998,0.8907535945500915,0.7985641891891894
393,1852.079254079254,624.93006993007,117.35533905932738,858,116.54532285076566,907.9999999999999,0.9930977472771628,0.9449339207048459
394,1959.1951205801338,110.30249030299623,904.2051942088829,17789,650.4010018018388,27095.0,0.7193068630521359,0.6565417973795903
395,1957.2731083481349,653.6113676731794,775.9797974644666,14075,548.6659507202212,19519.0,0.7070621587224318,0.7210922690711614
396,1915.4205515024112,1281.6639050327688,535.58787847868,8087,437.73858685158103,12395.999999999998,0.8173048801906483,0.6523878670538884
397,1918.8801751592357,2561.360469745223,319.7056274847714,5024,292.55945929701437,5978.500000000002,0.9150901146116044,0.8403445680354601
398,1883.578125,10.833333333333334,77.31370849898477,384,78.87066353973731,404.00000000000006,1.0201381497664543,0.9504950495049503
399,1968.9973778057479,1495.8230543318648,518.7594513539339,9534,437.47146380095154,11975.999999999998,0.843303119893382,0.7960921843687376
400,1929.2370426829268,21.81859756097561,234.16652224137047,2624,217.12527034525573,3038.0,0.9272259256660556,0.8637261356155366
401,2026.9363863787205,2485.8949303109207,1038.4722215136417,19587,675.8516944006477,30449.50000000001,0.6508134549959838,0.6432617941181298
402,1969.0362017804155,2087.740801186944,439.58787847867995,6740,373.41977178869456,8923.999999999998,0.8494769534615487,0.7552666965486331
403,2033.9625595238094,2036.8155952380953,980.2712113868649,16800,701.1636484302066,26514.500000000004,0.715275160879423,0.6336155688396914
404,1983.282128948507,1300.596711380355,411.38686835190333,4622,343.53341241178885,7924.500000000001,0.8350616872824629,0.583254464004038
405,1942.108991825613,3.5313351498637604,109.45584412271572,367,108.3126729431543,427.49999999999994,0.9895558689558891,0.8584795321637428
406,1946.3842940685047,1274.3667502088554,149.19595949289334,1197,144.12969971967988,1420.9999999999998,0.9660429157033922,0.8423645320197045
407,1987.051162338294,2582.2888824044353,603.7422074112308,10281,467.6685371241816,14687.999999999996,0.774616270625644,0.6999591503267976
408,1945.553235908142,2541.3350730688935,124.8111831820431,958,123.73712052024042,1018.0000000000001,0.9913944998002615,0.9410609037328094
409,1975.26547151277,40.800098231827114,308.5512985522207,4072,274.17232004430974,5190.0,0.8885793750691588,0.7845857418111754
410,2095.531078915743,911.2123447723327,1378.2783540618013,29956,942.9561539284889,53420.00000000001,0.6841550918575967,0.5607637588918007
411,2032.1741692198916,2220.5292638856154,644.1980515339465,12729,511.6347491330861,16727.5,0.7942196470709523,0.760962486922732
412,1970.1418395788169,2829.725611644472,255.59292911256333,3229,239.07599854228735,3787.5000000000005,0.9353779831561697,0.8525412541254125
413,1944.0395256916995,2880.02371541502,67.31370849898477,253,69.21841348885981,275.50000000000006,1.0282959449471392,0.9183303085299453
414,1950.4790697674418,2858.1372093023256,116.91168824543144,860,115.06147003720817,905.0,0.9841742238437348,0.9502762430939227
415,2061.3793670044206,1575.314659050898,1145.57272657703,25561,761.8113201648904,38825.0,0.6650047635484321,0.6583644558918222
416,2119.0862244091823,2366.866645599621,1846.192134348286,44303,953.64183410445,67743.0,0.516545280614084,0.6539863897376851
417,1983.5943005181348,1237.5158031088083,276.86500705120545,3860,253.9766319492443,4595.499999999999,0.9173301987645986,0.8399521270808401
418,1992.4551045510455,1882.239852398524,224.3797256769669,2439,216.30589232391705,2751.0000000000005,0.9640170994563318,0.886586695747001
419,1973.4730848861284,2870.0993788819874,123.25483399593904,966,123.8092123117906,1029.9999999999998,1.004497822096534,0.9378640776699031
420,1970.7458912768648,1281.953223767383,106.91168824543144,791,106.05891815268087,834.5000000000001,0.9920236027814573,0.9478729778310364
421,2032.9749188551195,1423.7477131897315,401.747258045114,6778,348.17751396921335,8233.0,0.866658096593941,0.8232721972549496
422,1989.55625,2251.790625,126.91168824543144,960,125.2178631886203,1030.0,0.986653514107105,0.9320388349514563
423,2056.52,1948.1839790575916,589.286363288515,9550,474.6620503217615,14366.500000000002,0.8054862285848734,0.6647408902655483
424,2147.0755183508104,2786.503545042898,1358.940258945177,33568,874.7445682646472,49628.49999999999,0.6436961172550976,0.676385544596351
425,2013.4873006497342,2868.367395156527,176.49747468305833,1693,172.42732183706406,1901.9999999999998,0.9769393139856354,0.8901156677181915
426,2048.1081376297107,2117.9920808301476,332.492424049175,3662,293.65397912706584,4990.5,0.8831899853562828,0.7337942089970945
427,2019.4427645788337,48.860691144708426,122.08326112068524,926,120.34441156087377,983.5,0.9857568552490376,0.9415353329944077
428,2093.0662917314826,1229.8992461409596,861.9625535217635,16714,611.293665897373,24773.0,0.7091881931526838,0.6746861502442175
429,2081.9960985002026,114.4596676124848,1076.950360212944,19736,715.7647379295884,32246.499999999996,0.6646218473691408,0.6120354146961686
430,2066.3992950654583,1848.7472306143002,441.7888886054567,5958,346.35181890086324,7917.499999999999,0.7839758487230213,0.7525102620776761
